unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,cycle_ratio,near_failure,capped_RUL,life_stage,sensor_11_roll20,sensor_4_roll20,sensor_12_roll20,sensor_7_roll20,sensor_15_roll20,sensor_21_roll20,sensor_20_roll20,sensor_2_roll20,sensor_17_roll20,sensor_3_roll20,sensor_11_slope20,sensor_4_slope20,sensor_12_slope20,sensor_11_std20,sensor_4_std20,sensor_12_std20,sensor_11_min20,sensor_11_max20,sensor_4_min20,sensor_4_max20,sensor_4_x_sensor_11,sensor_11_lag1,sensor_11_lag5,sensor_11_lag10,sensor_4_lag1,sensor_4_lag5,sensor_4_lag10,sensor_12_lag1,sensor_12_lag5,sensor_12_lag10,setting1_change,setting2_change,baseline_deviation,sensor_11_ewma_a01,sensor_11_ewma_a03,sensor_4_ewma_a01,sensor_4_ewma_a03,pca_score_1,pca_score_2,time_since_anomaly_s11
67,268,0.0008,0.0002,100.0,518.67,643.91,1599.06,1415.13,14.62,21.61,552.79,2388.17,9070.05,1.3,47.89,520.44,2388.15,8148.82,8.5148,0.03,394,2388,100.0,38.71,23.1268,313,45,0.8562300319488818,0,45,late,47.818,1417.6635,520.6765,552.55,8.474359999999999,23.207015000000002,38.695499999999996,643.1825,394.5,1596.3,0.010827067669171065,0.16713533834582073,-0.012233082706781351,0.09945112526161672,3.2234147878705586,0.3228373388714037,47.66,47.97,1410.6,1423.63,0.8991202031607127,47.89,47.88,47.73,1421.7,1419.32,1418.95,519.95,520.57,520.46,0.001,0.00030000000000000003,17.02467952586264,47.834534688048954,47.88257746841794,1417.601892373141,1417.8210203608157,3.8841868231451007,0.14462431438328746,6
67,269,0.0011,-0.0003,100.0,518.67,643.36,1592.94,1414.6,14.62,21.61,552.6,2388.18,9066.51,1.3,47.75,521.19,2388.16,8149.68,8.484,0.03,395,2388,100.0,38.75,23.2022,313,44,0.8594249201277955,0,44,late,47.816500000000005,1417.5245,520.7225000000001,552.5804999999999,8.47606,23.208940000000002,38.698499999999996,643.216,394.55,1596.1785,0.009255639097743051,0.11889473684207641,-0.011315789473702105,0.10027724724882377,3.2954186300521418,0.3273799498747577,47.66,47.97,1410.6,1423.63,0.49222646192068314,47.89,47.9,47.7,1415.13,1423.63,1420.21,520.44,520.69,520.94,0.00030000000000000003,0.0005,13.078546911832019,47.82608121924406,47.84280422789256,1417.301703135827,1416.8547142525708,2.444607360954962,-0.41586495643001264,7
67,270,0.0038,-0.0002,100.0,518.67,642.92,1596.2,1421.71,14.62,21.61,552.54,2388.18,9069.09,1.3,47.89,520.76,2388.16,8145.74,8.4582,0.03,394,2388,100.0,38.54,23.1834,313,43,0.8626198083067093,0,43,late,47.8225,1417.904,520.7059999999999,552.58,8.474124999999999,23.205375,38.6805,643.203,394.5,1596.19,0.009571428571427143,0.12493233082704834,-0.004977443609027776,0.10093640520025135,3.319664535989104,0.3160013324439428,47.66,47.97,1410.6,1423.63,1.85393015959854,47.75,47.95,47.96,1414.6,1412.31,1415.08,521.19,520.49,521.19,0.0027,9.999999999999996e-05,20.655803767423894,47.83247309731966,47.856962959524786,1417.7425328222444,1418.3112999767995,2.995443881030239,0.1368575263175309,8
67,271,-0.0003,-0.0004,100.0,518.67,643.37,1595.6,1412.0,14.62,21.61,552.56,2388.15,9072.88,1.3,47.94,520.47,2388.23,8150.64,8.5021,0.03,397,2388,100.0,38.87,23.174,313,42,0.865814696485623,0,42,late,47.834,1417.6889999999999,520.7135000000001,552.5715,8.476505,23.20394,38.686,643.21,394.6,1596.4685000000002,0.009473684210527137,0.015263157894709736,-0.014443609022566063,0.10054587850440913,3.5595917861653854,0.3080375062621904,47.66,47.97,1410.6,1423.63,0.5087071238607875,47.89,47.81,47.89,1421.71,1417.61,1420.31,520.76,520.66,520.97,0.0041,0.0002,13.159927054192185,47.84322578758769,47.88187407166735,1417.16827954002,1416.4179099837595,3.473028327811567,-0.24898613734294325,9
67,272,-0.0018,0.0,100.0,518.67,643.0,1601.78,1412.07,14.62,21.61,552.62,2388.2,9075.68,1.3,47.85,520.83,2388.16,8149.08,8.4677,0.03,395,2388,100.0,38.66,23.1387,313,41,0.8690095846645367,0,41,late,47.8435,1417.7625,520.715,552.5285,8.476569999999999,23.197195,38.6875,643.2255,394.65,1596.5795,0.006954887218043703,-0.1769398496240783,-0.011413533834607893,0.09183939070041605,3.417866177961278,0.3085535012910467,47.67,47.97,1412.0,1423.63,0.402905582025136,47.94,47.89,47.97,1412.0,1421.7,1418.85,520.47,519.95,520.71,0.0015,0.0004,17.34141730784978,47.84390320882892,47.87231185016714,1416.6584515860181,1415.1135369886315,3.033297175776273,0.9915614984625173,10
67,273,-0.0033,0.0,100.0,518.67,643.79,1592.16,1416.15,14.62,21.61,551.67,2388.21,9068.76,1.3,47.87,520.41,2388.15,8147.29,8.4822,0.03,395,2388,100.0,38.59,23.1514,313,40,0.8722044728434505,0,40,late,47.8535,1417.7765,520.682,552.4725000000001,8.477185,23.194390000000002,38.679500000000004,643.2635,394.7,1596.2745,0.004593984962404429,-0.2298571428571553,-0.010165413533832655,0.08235194050704965,3.410271288780869,0.30384552862316344,47.7,47.97,1412.0,1423.63,0.987093867616058,47.85,47.89,47.88,1412.07,1415.13,1419.32,520.83,520.44,520.57,0.0015,0.0,14.35910737981281,47.84651288794603,47.87161829511699,1416.6076064274164,1415.424475892042,3.9812081369332724,-1.042039841201089,11
67,274,-0.0011,0.0004,100.0,518.67,643.27,1600.42,1424.83,14.62,21.61,552.79,2388.19,9071.16,1.3,47.81,520.55,2388.15,8146.25,8.5031,0.03,396,2388,100.0,38.79,23.0925,313,39,0.8753993610223643,0,39,late,47.849000000000004,1418.199,520.694,552.488,8.47851,23.19084,38.689499999999995,643.2895000000001,394.8,1596.924,0.004706766917292532,-0.15114285714289238,-0.017924812030088434,0.08213595917432882,3.736030682834556,0.29292355748116633,47.7,47.97,1412.0,1424.83,1.7776630906666329,47.87,47.75,47.9,1416.15,1414.6,1423.63,520.41,521.19,520.69,0.0021999999999999997,0.0004,25.613488023662804,47.842861599151426,47.8531328065819,1417.4298457846746,1418.2461331244294,4.013836502623381,0.489556961813527,12
67,275,0.0018,-0.0002,100.0,518.67,642.85,1603.39,1417.96,14.62,21.61,552.56,2388.18,9071.9,1.3,47.81,520.94,2388.18,8146.17,8.4925,0.03,395,2388,100.0,38.44,23.0624,313,38,0.8785942492012779,0,38,late,47.851,1418.1264999999999,520.6945000000001,552.4705,8.47978,23.18299,38.677,643.2585,394.85,1597.266,0.002902255639098132,-0.13543609022556957,-0.010684210526322993,0.08058339910018525,3.725347422855524,0.29335581054421905,47.7,47.97,1412.0,1424.83,1.0093957460070886,47.81,47.89,47.95,1424.83,1421.71,1412.31,520.55,520.76,520.49,0.0029,0.0006000000000000001,22.096004816670536,47.839575439236285,47.840192964607326,1417.4828612062072,1418.1602931871005,3.965125119702466,1.0263306382925206,13
67,276,-0.0026,-0.0001,100.0,518.67,643.82,1600.4,1418.26,14.62,21.61,552.37,2388.2,9064.76,1.3,47.9,520.25,2388.2,8143.95,8.5015,0.03,395,2388,100.0,38.6,23.1886,313,37,0.8817891373801917,0,37,late,47.859500000000004,1418.0065,520.6645000000001,552.456,8.480920000000001,23.18116,38.671,643.312,394.9,1597.1834999999999,0.001691729323306904,-0.09352631578952188,-0.014578947368435319,0.07598303134677672,3.6777943547340515,0.30697976960792156,47.7,47.97,1412.0,1424.83,1.3921033404575414,47.81,47.94,47.81,1417.96,1412.0,1417.61,520.94,520.47,520.66,0.004399999999999999,0.0001,20.323077800167447,47.84561789531266,47.85813507522512,1417.5605750855866,1418.1902052309704,4.353132023797719,0.23345918458581433,14
67,277,-0.0024,-0.0002,100.0,518.67,643.25,1595.78,1422.12,14.62,21.61,552.14,2388.15,9071.46,1.3,47.91,520.31,2388.16,8143.82,8.4855,0.03,395,2388,100.0,38.51,23.1381,313,36,0.8849840255591054,0,36,late,47.865,1418.14,520.639,552.4064999999999,8.48099,23.175130000000003,38.665499999999994,643.3135,394.95,1597.36,0.0014736842105254038,-0.011969924812060074,-0.017187969924828572,0.07542859990894946,3.7799888610149566,0.3144736621908755,47.7,47.97,1412.0,1424.83,2.023129079632252,47.9,47.85,47.89,1418.26,1412.07,1421.7,520.25,520.83,519.95,0.0002000000000000001,0.0001,21.017250218292507,47.85205610578139,47.87369455265758,1418.016517577028,1419.3691436616791,4.171396132040447,-0.34210561820916907,15
67,278,-0.0001,-0.0003,100.0,518.67,643.22,1601.43,1421.85,14.62,21.61,552.62,2388.17,9071.09,1.3,47.82,520.42,2388.22,8145.77,8.5042,0.03,397,2388,100.0,38.71,23.2301,313,35,0.8881789137380192,0,35,late,47.8695,1418.285,520.637,552.4325,8.481725,23.180715,38.6625,643.3185,395.1,1597.7869999999998,-0.001300751879700803,0.05381954887215289,-0.02314285714287425,0.06939399336976826,3.86730900592274,0.31579640343467075,47.7,47.97,1412.0,1424.83,1.4981409423487047,47.91,47.87,47.89,1422.12,1416.15,1415.13,520.31,520.41,520.44,0.0023,9.999999999999996e-05,23.94550788265556,47.84885049520325,47.8575861868603,1418.3998658193252,1420.1134005631752,3.9979200215528503,0.6114450659836729,16
67,279,-0.0006,0.0005,100.0,518.67,643.29,1600.74,1429.94,14.62,21.61,551.81,2388.14,9069.45,1.3,48.02,520.57,2388.15,8149.48,8.4641,0.03,394,2388,100.0,38.56,23.1972,313,34,0.8913738019169329,0,34,late,47.8855,1418.7714999999998,520.6184999999999,552.391,8.482069999999998,23.182585,38.6625,643.3185000000001,395.05,1597.801,-0.0018270676691730108,0.2507142857142559,-0.019315789473714637,0.06500809666182872,4.654173311174251,0.30784950185233206,47.75,48.02,1412.0,1429.94,4.184136242577929,47.82,47.81,47.75,1421.85,1424.83,1414.6,520.42,520.55,521.19,0.0004999999999999999,0.0007999999999999999,30.059212357029335,47.865965445682924,47.90631033080221,1419.5538792373927,1423.0613803942226,4.2307320303364895,0.5385102065851989,0
67,280,-0.0036,0.0001,100.0,518.67,643.76,1598.26,1425.35,14.62,21.61,551.95,2388.18,9071.82,1.3,48.0,520.13,2388.22,8146.14,8.5108,0.03,396,2388,100.0,38.55,23.0819,313,33,0.8945686900958466,0,33,late,47.8875,1419.285,520.5655,552.387,8.48461,23.17525,38.656,643.3595,395.05,1597.7365,0.0009849624060139484,0.28640601503754987,-0.01727067669173528,0.06796864602241315,4.790017580444809,0.2952692794209736,47.75,48.02,1412.0,1429.94,3.133297186210898,48.02,47.81,47.89,1429.94,1417.96,1421.71,520.57,520.94,520.76,0.003,0.0004,25.127069848770287,47.87936890111463,47.93441723156154,1420.1334913136536,1423.7479662759558,5.478495840163569,-0.39031403873580794,1
67,281,-0.0017,0.0002,100.0,518.67,643.45,1594.16,1414.08,14.62,21.61,552.08,2388.18,9070.13,1.3,47.92,520.03,2388.18,8149.42,8.5119,0.03,394,2388,100.0,38.58,23.1945,313,32,0.8977635782747604,0,32,late,47.888999999999996,1418.9734999999998,520.5184999999999,552.347,8.48583,23.177765,38.65,643.35,395.05,1597.5895,0.0014887218045102043,0.22823308270674356,-0.018533834586492475,0.0683566498518051,4.920643170404211,0.3022246463205102,47.75,48.02,1412.0,1429.94,0.8109789924415917,48.0,47.9,47.94,1425.35,1418.26,1412.0,520.13,520.25,520.47,0.0019,0.0001,13.259363315219646,47.88343201100317,47.930092062093074,1419.528142182288,1420.847576393169,3.8290528098248693,-0.5592816817409422,2
67,282,-0.0,0.0002,100.0,518.67,643.38,1599.31,1422.98,14.62,21.61,552.23,2388.13,9068.2,1.3,48.02,520.58,2388.14,8146.9,8.5051,0.03,395,2388,100.0,38.58,23.1495,313,31,0.9009584664536742,0,31,late,47.8915,1419.1799999999998,520.5120000000001,552.3340000000001,8.486279999999999,23.173825,38.65,643.338,395.05,1597.556,0.004639097744360324,0.28351879699243454,-0.014631578947388105,0.07227687990247075,5.00118827984356,0.2992728028534838,47.75,48.02,1412.0,1429.94,2.7978044518927923,47.92,47.91,47.85,1414.08,1422.12,1412.07,520.03,520.31,520.83,0.0017,0.0,23.39587022471386,47.897088809902854,47.95706444346515,1419.8733279640594,1421.4873034752181,4.442787229719586,0.16372885550135685,3
67,283,-0.005,0.0002,100.0,518.67,643.98,1595.7,1422.52,14.62,21.61,551.47,2388.21,9076.18,1.3,48.07,520.13,2388.2,8146.19,8.4757,0.03,395,2388,100.0,38.52,23.0871,313,30,0.9041533546325878,1,30,late,47.901,1419.34,520.49,552.278,8.487219999999999,23.17089,38.642999999999994,643.3610000000001,395.1,1597.3905,0.0070075187969922455,0.3334436090225499,-0.019172932330846663,0.08245572974897933,5.056781793312878,0.3107376622463858,47.75,48.07,1412.0,1429.94,2.9887604285646536,48.02,47.82,47.87,1422.98,1421.85,1416.15,520.58,520.42,520.41,0.005,0.0,21.470011116089047,47.914379928912574,47.9909451104256,1420.1379951676533,1421.7971124326527,5.202396284836051,-0.7736918030597582,0
67,284,-0.0007,0.0004,100.0,518.67,643.84,1594.78,1415.82,14.62,21.61,552.74,2388.19,9070.07,1.3,48.01,519.8,2388.21,8146.86,8.5058,0.03,396,2388,100.0,38.51,23.141,313,29,0.9073482428115016,1,29,late,47.9065,1418.9495,520.4455,552.319,8.488525,23.167125000000002,38.634499999999996,643.393,395.15,1597.3785,0.008548872180449757,0.35089473684207,-0.02587218045113418,0.08597888357654207,5.009392730285302,0.3426748497237206,47.75,48.07,1412.0,1429.94,1.342990087762146,48.07,48.02,47.81,1422.52,1429.94,1424.83,520.13,520.57,520.55,0.0043,0.0002,15.362621440745613,47.92394193602132,47.996661577297914,1419.7061956508878,1420.0039787028568,4.739059476609912,-0.8475873098423252,1
67,285,0.0028,-0.0003,100.0,518.67,643.11,1596.19,1420.49,14.62,21.61,551.71,2388.15,9072.02,1.3,47.77,520.41,2388.19,8148.59,8.5061,0.03,395,2388,100.0,38.65,23.0908,313,28,0.9105431309904153,1,28,late,47.8975,1419.3585,520.4415,552.28,8.491310000000002,23.15412,38.63,643.392,395.2,1597.3575,0.007285714285712468,0.2680676691729072,-0.025676691729328648,0.09048844066924895,4.766830873742501,0.34259497338851497,47.75,48.07,1412.0,1429.94,1.1000365789832482,48.01,48.0,47.81,1415.82,1425.35,1417.96,519.8,520.13,520.94,0.0035,0.0007,19.78041658724582,47.908547742419195,47.928663104108544,1419.784576085799,1420.1497850919998,4.051150618675515,-0.19420963725752105,2
67,286,0.0022,0.0003,100.0,518.67,643.5,1597.98,1421.47,14.62,21.61,551.81,2388.15,9067.28,1.3,47.97,520.16,2388.17,8147.16,8.5185,0.03,395,2388,100.0,38.45,23.1018,313,27,0.9137380191693291,1,27,late,47.9055,1419.5515,520.4165,552.238,8.494395,23.150135,38.616,643.423,395.2,1597.663,0.006939849624059293,0.2706240601503591,-0.026248120300752634,0.08941182071866324,4.770452119135985,0.3440513272625583,47.75,48.07,1412.0,1429.94,2.2362919126391256,47.77,47.92,47.9,1420.49,1414.08,1418.26,520.41,520.03,520.25,0.0005999999999999998,0.0006,21.51374892787531,47.91469296817727,47.941064172875976,1419.953118477219,1420.5458495643998,5.1540246757316,-0.29877103720510007,3
67,287,0.0023,0.0005,100.0,518.67,643.85,1598.86,1427.22,14.62,21.61,552.03,2388.13,9073.44,1.3,47.98,519.99,2388.19,8150.18,8.4729,0.03,396,2388,100.0,38.62,23.1262,313,26,0.9169329073482428,1,26,late,47.910000000000004,1419.8274999999999,520.4185,552.2545,8.493335,23.14291,38.6095,643.446,395.2,1597.757,0.007759398496239621,0.41409774436084557,-0.039706766917293024,0.09084399583331577,5.052635450922122,0.34130207333799134,47.75,48.07,1412.0,1429.94,3.338081639409399,47.97,48.02,47.91,1421.47,1422.98,1422.12,520.16,520.58,520.31,9.999999999999983e-05,0.00020000000000000004,27.042975406039364,47.92122367135955,47.95274492101318,1420.679806629497,1422.5480946950797,5.070048651503778,-0.1826347911993549,4
67,288,-0.0009,0.0003,100.0,518.67,643.24,1596.43,1420.24,14.62,21.61,551.65,2388.19,9075.28,1.3,47.84,520.27,2388.21,8147.93,8.4989,0.03,397,2388,100.0,38.63,23.0942,313,25,0.9201277955271565,1,25,late,47.9075,1420.083,520.41,552.1975,8.49254,23.141280000000002,38.6055,643.4125,395.35,1597.6255,0.006443609022556287,0.34581954887217287,-0.041488721804530566,0.09210263154143868,4.930311295810639,0.34285181700367884,47.75,48.07,1412.0,1429.94,1.4054621870006563,47.98,48.07,47.82,1427.22,1422.52,1421.85,519.99,520.13,520.42,0.0031999999999999997,0.00020000000000000004,20.065468930769022,47.913101304223595,47.91892144470923,1420.6358259665476,1421.8556662865558,4.653987692116989,-0.39751242660786756,5
67,289,0.0002,0.0003,100.0,518.67,643.68,1596.19,1419.19,14.62,21.61,551.87,2388.19,9072.74,1.3,48.18,520.87,2388.14,8147.49,8.4768,0.03,395,2388,100.0,38.62,23.1663,313,24,0.9233226837060703,1,24,late,47.929,1420.3125,520.394,552.1610000000001,8.492180000000001,23.139485,38.599000000000004,643.4285,395.35,1597.788,0.007849624060149007,0.2464887218044793,-0.02260150375940304,0.10295118925218244,4.765733913759211,0.3104733228672417,47.77,48.18,1412.0,1429.94,2.7255159534442495,47.84,48.01,48.02,1420.24,1415.82,1429.94,520.27,519.8,520.57,0.0011,0.0,18.658208934005206,47.93979117380123,47.99724501129646,1420.491243369893,1421.0559664005889,4.187026766837841,-0.35622007028541947,0
67,290,0.0028,0.0004,100.0,518.67,643.37,1598.6,1411.52,14.62,21.61,551.88,2388.18,9072.3,1.3,47.87,520.34,2388.17,8142.28,8.501,0.03,395,2388,100.0,38.74,23.2099,313,23,0.9265175718849841,1,23,late,47.928000000000004,1419.803,520.373,552.1279999999999,8.49432,23.14081,38.608999999999995,643.451,395.4,1597.908,0.006390977443608114,0.14294736842101577,-0.017593984962422336,0.10344589228962417,5.1385817211734715,0.29838336344490396,47.77,48.18,1411.52,1429.94,0.3537642745652187,48.18,47.77,48.0,1419.19,1420.49,1425.35,520.87,520.41,520.13,0.0026,0.00010000000000000005,14.586252360527427,47.932812056421106,47.95907150790752,1419.5941190329038,1418.195176480412,3.5450590192259446,0.2609073269721869,1
67,291,-0.0044,0.0003,100.0,518.67,642.84,1594.42,1430.38,14.62,21.61,551.61,2388.23,9074.59,1.3,48.07,520.01,2388.15,8144.02,8.5021,0.03,396,2388,100.0,38.57,23.1356,313,22,0.9297124600638977,1,22,late,47.9345,1420.7220000000002,520.35,552.0805,8.494319999999998,23.13889,38.594,643.4245,395.35,1597.849,0.008609022556390683,0.17084210526314683,-0.021248120300740383,0.10821396932888482,5.310319248993116,0.30808406235227814,47.77,48.18,1411.52,1430.38,4.717840326194433,47.87,47.97,47.92,1411.52,1421.47,1414.08,520.34,520.16,520.03,0.0072,0.00010000000000000005,28.427652285611902,47.946530850779,47.99235005553526,1420.6727071296134,1421.8506235362884,4.934874623901744,-0.620000923591041,2
67,292,-0.0033,-0.0004,100.0,518.67,643.24,1607.08,1426.02,14.62,21.61,551.52,2388.2,9075.14,1.3,48.12,520.44,2388.15,8145.36,8.4906,0.03,397,2388,100.0,38.75,23.1778,313,21,0.9329073482428115,1,21,late,47.948,1421.4195000000002,520.3305,552.0255,8.495465,23.140845000000002,38.5985,643.4365,395.45,1598.114,0.009924812030074058,0.109917293233066,-0.0123834586466302,0.11381425310805975,5.022433332445074,0.28777686897599997,47.77,48.18,1411.52,1430.38,4.114085213423888,48.07,47.98,48.02,1430.38,1427.22,1422.98,520.01,519.99,520.58,0.0011000000000000003,0.0007,30.70643307297317,47.9638777657011,48.03064503887468,1421.2074364166522,1423.1014364754017,5.174903386552473,1.3149065350950893,3
67,293,0.0008,0.0004,100.0,518.67,642.87,1600.54,1424.81,14.62,21.61,551.94,2388.21,9074.38,1.3,48.07,520.09,2388.22,8147.04,8.4794,0.03,395,2388,100.0,38.44,23.0708,313,20,0.9361022364217252,1,20,late,47.958000000000006,1421.8525,520.3145,552.039,8.495325,23.136815000000002,38.590999999999994,643.3905,395.45,1598.533,0.010436090225563206,0.07515037593979569,-0.014563909774445083,0.11537581612880798,4.916406341597048,0.2919890949690143,47.77,48.18,1411.52,1430.38,3.4925254369071563,48.12,47.84,48.07,1426.02,1420.24,1422.52,520.44,520.27,520.13,0.0041,0.0008,25.614332352903165,47.974489989130994,48.04245152721227,1421.5676927749869,1423.614005532781,4.905085631492234,0.38181988772576453,4
67,294,0.0008,-0.0,100.0,518.67,643.62,1600.45,1422.07,14.62,21.61,551.56,2388.19,9080.76,1.3,48.15,519.61,2388.23,8151.06,8.4701,0.03,396,2388,100.0,38.55,23.0545,313,19,0.939297124600639,1,19,late,47.975,1421.7144999999998,520.2675,551.9775,8.493675,23.134915,38.57899999999999,643.408,395.45,1598.5345000000002,0.01084210526315683,0.12527067669169845,-0.02090977443611082,0.11745099762082496,4.866917834773165,0.325784478325441,47.77,48.18,1411.52,1430.38,3.3269221057454486,48.07,48.18,48.01,1424.81,1419.19,1415.82,520.09,520.87,519.8,0.0,0.0004,23.548196489433888,47.992040990217895,48.07471606904859,1421.6179234974884,1423.1508038729467,5.6827438565640644,-0.017693190412630084,5
67,295,0.0022,0.0004,100.0,518.67,643.56,1601.74,1418.79,14.62,21.61,551.62,2388.2,9076.58,1.3,47.97,520.08,2388.16,8150.25,8.503,0.03,394,2388,100.0,38.53,23.1931,313,18,0.9424920127795527,1,18,late,47.983000000000004,1421.7559999999999,520.2245,551.9305,8.494200000000001,23.14145,38.5835,643.4435,395.4,1598.4519999999998,0.008165413533833484,0.024210526315767932,-0.012969924812035412,0.11088638092077333,4.8366630514840345,0.2867692085100169,47.77,48.18,1411.52,1430.38,1.7582161343944818,48.15,47.87,47.77,1422.07,1411.52,1420.49,519.61,520.34,520.41,0.0014000000000000002,0.0004,21.56444975892008,47.989836891196106,48.04330124833401,1421.3351311477395,1421.8425627110626,4.650586549888637,0.4800410701787486,6
67,296,-0.002,0.0001,100.0,518.67,643.04,1610.32,1425.52,14.62,21.61,552.67,2388.22,9075.53,1.3,48.07,519.89,2388.2,8140.11,8.5363,0.03,397,2388,100.0,38.59,23.1769,313,17,0.9456869009584664,1,17,late,47.991499999999995,1422.1190000000001,520.2065,551.9455,8.49594,23.140864999999998,38.583000000000006,643.4045,395.5,1598.9479999999999,0.008097744360900147,0.022781954887207374,-0.01734586466166382,0.11070468064094215,4.8329090073773555,0.2962267090591795,47.77,48.18,1411.52,1430.38,3.6487145879653227,47.97,48.07,47.97,1418.79,1430.38,1421.47,520.08,520.01,520.16,0.004200000000000001,0.00030000000000000003,32.517860405500976,47.9978532020765,48.051310873833806,1421.7536180329655,1422.9457938977437,5.611604192020925,1.7457628979462974,7
67,297,0.0001,-0.0001,100.0,518.67,644.19,1600.7,1424.99,14.62,21.61,551.75,2388.2,9084.55,1.3,48.07,519.24,2388.19,8148.23,8.5129,0.03,395,2388,100.0,38.4,23.0046,313,16,0.9488817891373802,1,16,late,47.9995,1422.2625,520.153,551.926,8.49731,23.13419,38.5775,643.4514999999999,395.5,1599.194,0.007932330827066309,0.06381203007516513,-0.02951879699248814,0.11028551462846954,4.875362199760311,0.3651546175787868,47.77,48.18,1411.52,1430.38,3.5321226864712103,48.07,48.12,47.98,1425.52,1426.02,1427.22,519.89,520.44,519.99,0.0021,0.0002,25.995859436167667,48.005067881868854,48.05691761168366,1422.077256229669,1423.5590557284206,6.712371001054778,-0.38469351716648614,8
67,298,-0.0028,-0.0004,100.0,518.67,643.34,1604.82,1431.85,14.62,21.61,552.09,2388.21,9076.23,1.3,47.88,520.06,2388.23,8146.52,8.5054,0.03,397,2388,100.0,38.7,23.0541,313,15,0.952076677316294,1,15,late,48.002500000000005,1422.7625,520.135,551.8995,8.49737,23.12539,38.577,643.4575,395.5,1599.3635,0.0033909774436083413,0.19426315789471335,-0.026631578947373686,0.10587355914646636,5.323057960658854,0.36013886211059287,47.77,48.18,1411.52,1431.85,3.229996801867819,48.07,48.07,47.84,1424.99,1424.81,1420.24,519.24,520.09,520.27,0.0029,0.00030000000000000003,33.99354239202361,47.99256109368197,48.003842328178564,1423.0545306067022,1426.0463390098944,5.5677574653844895,0.8062653749246275,9
67,299,0.0027,-0.0001,100.0,518.67,643.65,1600.05,1419.12,14.62,21.61,551.1,2388.23,9082.87,1.3,48.03,520.11,2388.2,8149.68,8.5026,0.03,395,2388,100.0,38.52,23.098,313,14,0.9552715654952076,1,14,late,48.003,1422.2215,520.1120000000001,551.864,8.499295,23.12043,38.575,643.4755,395.55,1599.3290000000002,0.004060150375938981,0.25555639097735744,-0.02012030075190266,0.10598411003056982,5.100369723431224,0.34527792009861713,47.77,48.18,1411.52,1431.85,2.0713208984475115,47.88,48.15,48.18,1431.85,1422.07,1419.19,520.06,519.61,520.87,0.0055,0.00030000000000000003,20.88255030254489,47.99630498431378,48.01168962972499,1422.661077546032,1423.968437306926,5.373077569349689,-0.026091942506882192,10
67,300,-0.0044,-0.0004,100.0,518.67,643.58,1602.18,1424.93,14.62,21.61,551.47,2388.22,9078.07,1.3,48.2,520.16,2388.24,8144.09,8.5007,0.03,395,2388,100.0,38.51,22.9934,313,13,0.9584664536741214,1,13,late,48.013,1422.2005,520.1135,551.8399999999999,8.49879,23.116005,38.573,643.4665,395.5,1599.525,0.006827067669171213,0.3436466165413213,-0.01915037593986831,0.11475832729800521,5.087659450485569,0.34542536706629734,47.77,48.2,1411.52,1431.85,4.383962394200977,48.03,47.97,47.87,1419.12,1418.79,1411.52,520.11,520.08,520.34,0.0071,0.00030000000000000003,26.665338446098712,48.016674485882405,48.068182740807494,1422.8879697914288,1424.256906114848,6.004024973269778,0.22439753373477758,11
67,301,-0.0018,0.0004,100.0,518.67,643.3,1609.85,1431.12,14.62,21.61,551.51,2388.21,9077.22,1.3,48.09,519.84,2388.26,8143.38,8.5087,0.03,396,2388,100.0,38.44,23.2062,313,12,0.9616613418530351,1,12,late,48.021499999999996,1423.0525,520.104,551.8115,8.49863,23.116590000000002,38.566,643.4590000000001,395.6,1600.3094999999998,0.006458646616539594,0.3428496240601441,-0.024375939849635528,0.11379922301106074,5.082985938651854,0.3504192977176184,47.77,48.2,1411.52,1431.85,5.065210525158163,48.2,48.07,48.07,1424.93,1425.52,1430.38,520.16,519.89,520.01,0.0026000000000000003,0.0008,36.230473380543955,48.02400703729417,48.074727918565245,1423.711172812286,1426.3158342803936,6.178845672366791,1.4873984542273104,12
67,302,-0.0018,0.0002,100.0,518.67,643.78,1593.7,1422.47,14.62,21.61,551.08,2388.13,9075.35,1.3,48.07,520.03,2388.17,8146.13,8.5311,0.03,395,2388,100.0,38.6,23.1844,313,11,0.9648562300319489,1,11,late,48.024,1423.027,520.0764999999999,551.754,8.49993,23.118335,38.567,643.479,395.6,1600.029,0.007127819548872041,0.3333834586466101,-0.01791729323309904,0.114312590824805,5.0846477909286625,0.332205944372061,47.77,48.2,1411.52,1431.85,2.9777611925746528,48.09,48.07,48.12,1431.12,1424.99,1426.02,519.84,519.24,520.44,0.0,0.0002,20.750703090698444,48.02860633356475,48.073309542995666,1423.5870555310573,1425.1620839962754,5.223759603410132,-1.0512261652047137,13
